Index,GPU,ProblemSize,ThreadsPerBlock,NumBlocks,Alignment,Operation,Avg_SingleThreadTime(sec),Avg_KernelTime(sec),Avg_Speedup
947,GPU_2,4194304,448,18105,good,reduction,0.0118615,0.0014364999999999998,30.355
948,GPU_2,4194304,1016,6954,bad,reduction,0.0118655,0.001947,7.175
949,GPU_2,4194304,640,12459,good,reduction,0.011864,0.0027625,4.295
950,GPU_2,4194304,128,62149,good,reduction,0.01187,0.0019565,6.8100000000000005
951,GPU_2,4194304,221,36466,bad,reduction,0.011882,0.002005,7.0
952,GPU_2,4194304,1017,8045,bad,reduction,0.011883,0.0026975000000000002,4.405
953,GPU_2,4194304,248,28013,bad,reduction,0.0118815,0.0026674999999999997,4.455
954,GPU_2,4194304,704,6107,good,reduction,0.0118975,0.001912,7.1450000000000005
955,GPU_2,4194304,235,30084,bad,reduction,0.011859499999999999,0.0026055,4.550000000000001
956,GPU_2,4194304,65,64743,good,reduction,0.011851500000000001,0.0025924999999999998,6.305
957,GPU_2,4194304,704,8179,good,reduction,0.011872500000000001,0.0019385000000000001,7.07
958,GPU_2,4194304,224,30151,good,reduction,0.011861,0.0025875,4.585
959,GPU_2,4194304,1001,6803,bad,reduction,0.0118805,0.0018384999999999999,7.93
960,GPU_2,4194304,225,30620,bad,reduction,0.011885,0.001831,7.904999999999999
961,GPU_2,4194304,608,9862,good,reduction,0.011861,0.0026985,4.395
962,GPU_2,4194304,448,17758,good,reduction,0.011868,0.0006994999999999999,33.62
963,GPU_2,4194304,544,8158,good,reduction,0.0118865,0.00023050000000000002,51.585
964,GPU_2,4194304,96,57651,good,reduction,0.011905,0.001317,54.07
965,GPU_2,4194304,519,14569,bad,reduction,0.0118715,0.002047,7.08
966,GPU_2,4194304,342,14583,bad,reduction,0.0118815,0.001876,7.33
967,GPU_2,4194304,928,5294,good,reduction,0.0119125,0.0026135,4.56
968,GPU_2,4194304,565,14747,bad,reduction,0.0118555,0.0025455,7.21
969,GPU_2,4194304,160,40005,good,reduction,0.011872,0.0018805,7.345
