Index,GPU,ProblemSize,ThreadsPerBlock,NumBlocks,Alignment,Operation,Avg_SingleThreadTime(sec),Avg_KernelTime(sec),Avg_Speedup
593,GPU_2,908096,997,1404,bad,reduction,0.002706,3.8e-05,71.42
594,GPU_2,912478,192,8257,good,reduction,0.002724,3.6e-05,77.015
595,GPU_2,916428,226,6022,bad,reduction,0.0027315,4e-05,73.19500000000001
596,GPU_2,938584,263,4804,bad,reduction,0.002798,3.45e-05,82.45
597,GPU_2,955496,256,7360,good,reduction,0.002857,4.05e-05,71.565
598,GPU_2,958317,682,1968,bad,reduction,0.002861,4.15e-05,69.0
599,GPU_2,966716,373,3306,bad,reduction,0.0028875000000000003,3.5e-05,84.095
600,GPU_2,985294,169,9424,bad,reduction,0.0029354999999999997,3.8e-05,78.395
601,GPU_2,994508,734,2325,bad,reduction,0.0029795,5.35e-05,55.43
602,GPU_2,1000688,160,11611,good,reduction,0.0029915,3.9999999999999996e-05,75.69
603,GPU_2,1019100,64,21205,good,reduction,0.0030464999999999997,6.099999999999999e-05,51.045
604,GPU_2,1043712,498,3536,bad,reduction,0.0031185,4.2000000000000004e-05,74.985
605,GPU_2,1058633,329,3969,bad,reduction,0.0031545,3.3e-05,96.265
606,GPU_2,1065969,288,6745,good,reduction,0.003175,4.85e-05,68.62
607,GPU_2,1081534,412,3713,bad,reduction,0.0032285,3.7e-05,87.58
608,GPU_2,1085472,195,6182,bad,reduction,0.0032415,3e-05,109.155
609,GPU_2,1101417,768,2765,good,reduction,0.0032855000000000002,5.55e-05,59.0
610,GPU_2,1128000,256,4908,good,reduction,0.003363,3.4e-05,100.39
611,GPU_2,1154707,256,4932,good,reduction,0.0034405,3.5999999999999994e-05,96.08000000000001
612,GPU_2,1171765,119,15186,bad,reduction,0.003499,4.3e-05,81.405
613,GPU_2,1199140,276,6333,bad,reduction,0.003575,4.2000000000000004e-05,85.97
614,GPU_2,1200169,639,3335,bad,reduction,0.0035775,5.4499999999999997e-05,66.61
615,GPU_2,1204392,485,3452,bad,reduction,0.0035925,3.9e-05,92.32499999999999
616,GPU_2,1204853,296,6480,bad,reduction,0.003591,4.75e-05,76.945
617,GPU_2,1240123,768,1871,good,reduction,0.003689,4.25e-05,86.82
618,GPU_2,1240406,96,20611,good,reduction,0.0037055,5.1e-05,72.37
