Index,GPU,ProblemSize,ThreadsPerBlock,NumBlocks,Alignment,Operation,Avg_SingleThreadTime(sec),Avg_KernelTime(sec),Avg_Speedup
37,GPU_4,1339,224,6,good,subtraction,7e-06,1.15e-05,0.605
38,GPU_4,1340,832,3,good,subtraction,7e-06,1.15e-05,0.605
39,GPU_4,1368,296,10,bad,subtraction,7e-06,1.15e-05,0.625
40,GPU_4,1378,954,3,bad,subtraction,7e-06,1.1e-05,0.63
41,GPU_4,1382,992,3,good,subtraction,7e-06,1.15e-05,0.595
42,GPU_4,1385,928,2,good,subtraction,7e-06,1.15e-05,0.615
43,GPU_4,1387,979,3,bad,subtraction,7.499999999999999e-06,1.1e-05,0.6699999999999999
44,GPU_4,1404,1018,3,bad,subtraction,7e-06,1.2e-05,0.6
45,GPU_4,1416,128,14,good,subtraction,7.499999999999999e-06,1.1e-05,0.6599999999999999
46,GPU_4,1434,848,4,bad,subtraction,8e-06,1.15e-05,0.69
47,GPU_4,1458,896,3,good,subtraction,7e-06,1.15e-05,0.6
48,GPU_4,1483,663,3,bad,subtraction,8e-06,1.45e-05,0.575
49,GPU_4,1498,210,9,bad,subtraction,7.499999999999999e-06,1.15e-05,0.645
50,GPU_4,1502,246,14,bad,subtraction,8e-06,1.1e-05,0.71
51,GPU_4,1510,480,6,good,subtraction,8e-06,1.1e-05,0.72
52,GPU_4,1524,140,22,bad,subtraction,7e-06,1.1e-05,0.615
53,GPU_4,1531,832,2,good,subtraction,8e-06,1.15e-05,0.7
54,GPU_4,1567,990,3,bad,subtraction,8e-06,1.2e-05,0.67
55,GPU_4,1572,224,8,good,subtraction,8e-06,1.15e-05,0.6950000000000001
56,GPU_4,1574,896,2,good,subtraction,7.499999999999999e-06,1.2e-05,0.62
57,GPU_4,1587,960,3,good,subtraction,8e-06,1.15e-05,0.685
58,GPU_4,1596,864,3,good,subtraction,8e-06,1.2e-05,0.685
59,GPU_4,1602,512,5,good,subtraction,8.5e-06,1.2e-05,0.71
60,GPU_4,1664,576,6,good,subtraction,8e-06,1.15e-05,0.7
61,GPU_4,1716,608,4,good,subtraction,8.5e-06,1.1e-05,0.76
62,GPU_4,1719,480,8,good,subtraction,8.5e-06,1.15e-05,0.755
63,GPU_4,1754,672,5,good,subtraction,9e-06,1.1e-05,0.805
64,GPU_4,1818,917,2,bad,subtraction,9e-06,1.1e-05,0.795
65,GPU_4,1820,1023,4,bad,subtraction,9e-06,1.1e-05,0.8
66,GPU_4,1826,864,4,good,subtraction,9e-06,1.1e-05,0.79
67,GPU_4,1841,128,17,good,subtraction,9e-06,1.15e-05,0.79
68,GPU_4,1866,572,8,bad,subtraction,8.5e-06,1.15e-05,0.74
69,GPU_4,1948,288,14,good,subtraction,9.5e-06,1.1e-05,0.865
70,GPU_4,2027,160,16,good,subtraction,1e-05,1.0500000000000001e-05,0.935
71,GPU_4,2091,820,3,bad,subtraction,9e-06,1.55e-05,0.62
72,GPU_4,2150,352,7,good,subtraction,1e-05,1.4e-05,0.74
73,GPU_4,2186,768,5,good,subtraction,1e-05,1.1e-05,0.915
74,GPU_4,2242,830,3,bad,subtraction,1e-05,1.1e-05,0.915
75,GPU_4,2315,147,30,bad,subtraction,1.0500000000000001e-05,1.1e-05,0.915
76,GPU_4,2340,448,8,good,subtraction,1.1e-05,1.15e-05,0.94
77,GPU_4,2351,256,17,good,subtraction,1.1e-05,1.1e-05,0.985
78,GPU_4,2368,224,17,good,subtraction,1.1e-05,1.1e-05,0.995
79,GPU_4,2455,736,6,good,subtraction,1.1e-05,1.15e-05,0.94
80,GPU_4,2456,672,4,good,subtraction,1.1e-05,1.1e-05,1.005
81,GPU_4,2463,448,7,good,subtraction,1.2e-05,1.1e-05,1.06
82,GPU_4,2543,335,10,bad,subtraction,1.15e-05,1.1e-05,1.01
83,GPU_4,2603,665,7,bad,subtraction,1.2e-05,1.1e-05,1.05
84,GPU_4,2623,992,3,good,subtraction,1.15e-05,1.2e-05,0.9550000000000001
85,GPU_4,2643,545,10,bad,subtraction,1.2e-05,1.2e-05,1.0
86,GPU_4,2653,754,4,bad,subtraction,1.2e-05,1.15e-05,1.04
87,GPU_4,2671,935,5,bad,subtraction,1.15e-05,1.15e-05,0.9850000000000001
88,GPU_4,2713,386,14,bad,subtraction,1.1e-05,1.15e-05,0.96
89,GPU_4,2762,992,5,good,subtraction,1.2499999999999999e-05,1.15e-05,1.105
90,GPU_4,2770,864,6,good,subtraction,1.2499999999999999e-05,1.1e-05,1.115
91,GPU_4,2772,992,6,good,subtraction,1.2499999999999999e-05,1.2e-05,1.03
92,GPU_4,2775,160,22,good,subtraction,1.2499999999999999e-05,1.1e-05,1.1099999999999999
93,GPU_4,2794,672,8,good,subtraction,1.2499999999999999e-05,1.1e-05,1.115
94,GPU_4,2836,192,16,good,subtraction,1.2499999999999999e-05,1.15e-05,1.0950000000000002
95,GPU_4,2843,468,10,bad,subtraction,1.2499999999999999e-05,1.1e-05,1.13
96,GPU_4,2862,128,25,good,subtraction,1.2499999999999999e-05,1.1e-05,1.095
97,GPU_4,2923,416,9,good,subtraction,1.2499999999999999e-05,1.1e-05,1.13
98,GPU_4,2955,896,8,good,subtraction,1.2499999999999999e-05,1.15e-05,1.095
99,GPU_4,3007,36,163,bad,subtraction,1.3e-05,1.1e-05,1.1549999999999998
100,GPU_4,3016,672,6,good,subtraction,1.3e-05,1.15e-05,1.135
101,GPU_4,3035,832,7,good,subtraction,1.2499999999999999e-05,1.2e-05,1.0550000000000002
102,GPU_4,3039,712,9,bad,subtraction,1.3e-05,1.15e-05,1.145
103,GPU_4,3100,960,7,good,subtraction,1.35e-05,1.2e-05,1.13
104,GPU_4,3115,32,129,good,subtraction,1.4e-05,1.1e-05,1.24
105,GPU_4,3117,384,13,good,subtraction,1.35e-05,1.2e-05,1.13
106,GPU_4,3153,221,20,bad,subtraction,1.4e-05,1.2e-05,1.1600000000000001
107,GPU_4,3181,513,9,bad,subtraction,1.45e-05,1.2e-05,1.22
108,GPU_4,3225,395,9,bad,subtraction,1.4e-05,1.1e-05,1.24
109,GPU_4,3256,645,12,bad,subtraction,1.4e-05,1.1e-05,1.26
110,GPU_4,3312,222,15,bad,subtraction,1.4e-05,1.15e-05,1.2
111,GPU_4,3331,160,26,good,subtraction,1.4e-05,1.1e-05,1.275
112,GPU_4,3384,594,7,bad,subtraction,1.4e-05,1.15e-05,1.205
113,GPU_4,3443,963,4,bad,subtraction,1.5e-05,1.15e-05,1.31
114,GPU_4,3454,389,16,bad,subtraction,1.45e-05,1.0500000000000001e-05,1.375
115,GPU_4,3474,320,21,good,subtraction,1.45e-05,1.1e-05,1.3250000000000002
116,GPU_4,3568,448,11,good,subtraction,1.5e-05,1.1e-05,1.375
117,GPU_4,3594,32,113,good,subtraction,1.5e-05,1.1e-05,1.33
118,GPU_4,3646,793,9,bad,subtraction,1.5e-05,1.2e-05,1.2650000000000001
119,GPU_4,3687,289,23,bad,subtraction,1.55e-05,1.2e-05,1.335
120,GPU_4,3833,480,16,good,subtraction,1.6e-05,1.2e-05,1.3250000000000002
121,GPU_4,3984,391,14,bad,subtraction,1.65e-05,1.15e-05,1.44
122,GPU_4,4046,320,21,good,subtraction,1.65e-05,1.15e-05,1.4649999999999999
123,GPU_4,4051,790,11,bad,subtraction,1.7e-05,1.15e-05,1.5
124,GPU_4,4082,722,6,bad,subtraction,1.65e-05,1.1e-05,1.455
125,GPU_4,4085,534,15,bad,subtraction,1.7e-05,1.2e-05,1.4649999999999999
126,GPU_4,4087,885,5,bad,subtraction,1.7e-05,1.15e-05,1.4849999999999999
127,GPU_4,4091,96,70,good,subtraction,1.65e-05,1.2e-05,1.385
128,GPU_4,4141,160,34,good,subtraction,1.7e-05,1.2e-05,1.4649999999999999
129,GPU_4,4211,370,20,bad,subtraction,1.7e-05,1.1e-05,1.5150000000000001
130,GPU_4,4261,228,31,bad,subtraction,1.75e-05,1.1e-05,1.6
131,GPU_4,4371,272,28,bad,subtraction,1.8e-05,1.15e-05,1.565
132,GPU_4,4395,1012,8,bad,subtraction,1.75e-05,1.15e-05,1.51
133,GPU_4,4437,512,9,good,subtraction,1.8e-05,1.15e-05,1.56
134,GPU_4,4442,220,21,bad,subtraction,1.8e-05,1.15e-05,1.6
135,GPU_4,4452,80,99,bad,subtraction,1.8500000000000002e-05,1.1e-05,1.6749999999999998
136,GPU_4,4503,894,6,bad,subtraction,1.8500000000000002e-05,1.15e-05,1.625
137,GPU_4,4508,758,10,bad,subtraction,1.8500000000000002e-05,1.1e-05,1.685
138,GPU_4,4509,801,8,bad,subtraction,1.8500000000000002e-05,1.15e-05,1.655
139,GPU_4,4523,242,22,bad,subtraction,1.8e-05,1.1e-05,1.615
140,GPU_4,4613,736,11,good,subtraction,1.9e-05,1.2e-05,1.605
141,GPU_4,4728,94,94,bad,subtraction,1.9e-05,1.2e-05,1.6150000000000002
