Index,GPU,ProblemSize,ThreadsPerBlock,NumBlocks,Alignment,Operation,Avg_SingleThreadTime(sec),Avg_KernelTime(sec),Avg_Speedup
235,GPU_4,403,192,4,good,multiplication,0.28831450000000003,6.5000000000000004e-06,43862.925
236,GPU_4,404,931,1,bad,multiplication,0.284324,6.5000000000000004e-06,43788.15
237,GPU_4,412,704,1,good,multiplication,0.308606,6.5000000000000004e-06,47180.479999999996
238,GPU_4,415,1024,1,good,multiplication,0.31274100000000005,6.5000000000000004e-06,46376.865000000005
239,GPU_4,416,800,2,good,multiplication,0.347924,6e-06,53958.635
240,GPU_4,417,736,2,good,multiplication,0.3148965,6e-06,49701.515
241,GPU_4,418,172,4,bad,multiplication,0.32427300000000003,6e-06,50802.265
242,GPU_4,419,703,1,bad,multiplication,0.3380705,6e-06,52833.63
243,GPU_4,422,1024,2,good,multiplication,0.33670849999999997,6.5000000000000004e-06,50608.31
244,GPU_4,423,704,2,good,multiplication,0.33867,7e-06,50053.895000000004
245,GPU_4,426,64,14,good,multiplication,0.34262349999999997,6e-06,54968.740000000005
246,GPU_4,427,864,1,good,multiplication,0.3547365,6.5000000000000004e-06,54747.055
247,GPU_4,430,224,4,good,multiplication,0.3502815,7e-06,51641.36
248,GPU_4,431,608,1,good,multiplication,0.35990500000000003,6e-06,56520.89
249,GPU_4,432,479,2,bad,multiplication,0.3482995,6.5000000000000004e-06,51122.42
250,GPU_4,434,96,6,good,multiplication,0.36191850000000003,6.5000000000000004e-06,55777.72
251,GPU_4,436,896,2,good,multiplication,0.3647265,6.5000000000000004e-06,55603.835
252,GPU_4,440,964,1,bad,multiplication,0.379714,7e-06,56919.770000000004
253,GPU_4,441,1024,2,good,multiplication,0.380497,6e-06,59454.604999999996
254,GPU_4,442,1014,1,bad,multiplication,0.382666,6.5000000000000004e-06,58479.225000000006
255,GPU_4,445,192,4,good,multiplication,0.39316700000000004,6e-06,63181.565
256,GPU_4,446,193,6,bad,multiplication,0.404055,6.5000000000000004e-06,61580.020000000004
257,GPU_4,448,64,10,good,multiplication,0.43331549999999996,9e-06,51918.365000000005
258,GPU_4,449,240,3,bad,multiplication,0.41737199999999997,6e-06,66545.28
259,GPU_4,450,418,4,bad,multiplication,0.40690649999999995,6e-06,64388.54
260,GPU_4,451,341,2,bad,multiplication,0.413665,7e-06,61746.8
261,GPU_4,452,937,1,bad,multiplication,0.4121665,6.5000000000000004e-06,62395.45
262,GPU_4,453,960,2,good,multiplication,0.43030999999999997,7e-06,64043.445
